,Wmc,Wmc2,Wmc3,Wmc4,Wmc5,Wmc6,Wmc7,Wmc8,Wmc9,Wmc10,Wmc11,Wmc12,Wmc13,Wmc14,Wmc15,Wmc16,Wmc17,Wmc18,Wmc19,Wmc20,Wmc21,Wmc22,Wmc23,Wmc24,Wmc25,Wmc26,Wmc27,Wmc28,Wmc29,Wmc30,Wmc31,Wmc32,Wmc33,Wmc34,Wmc35,Wmc36,Wmc37,Wmc38,Wmc39,Wmc40,Wmc41,Wmc42,Wmc43,Wmc44,Wmc45,Wmc46,Wmc47,Wmc48,Wmc49,Wmc50,Wmc51,Wmc52,Wmc53,Wmc54,Wmc55,Wmc56,Wmc57,Wmc58,Wmc59,Wmc60,Wmc61,Wmc62,Wmc63,Wmc64,Wmc65,Wmc66,Wmc67,Wmc68,Wmc69,Wmc70,Wmc71,Wmc72,Wmc73,Wmc74,Wmc75,Wmc76,Wmc77,Wmc78,Wmc79,Wmc80,Wmc81,Wmc82,Wmc83,Wmc84,Wmc85,Wmc86,Wmc87,Wmc88,Wmc89,Wmc90,Wmc91,Wmc92,Wmc93,Wmc94,Wmc95,Wmc96,Wmc97,Wmc98,Wmc99,Wmc100,Wmc101,Wmc102,Wmc103,Wmc104,Wmc105,Wmc106,Wmc107,Wmc108,Wmc109,Wmc110,Wmc111,Wmc112,Wmc113,Wmc114,Wmc115,Wmc116,Wmc117,Wmc118,Wmc119,Wmc120,Wmc121,Wmc122,Wmc123,Wmc124,Wmc125,Wmc126,Wmc127,Wmc128,Wmc129,Wmc130,Wmc131,Wmc132,Wmc133,Wmc134,Wmc135,Wmc136,Wmc137,Wmc138,Wmc139,Wmc140,Wmc141,Wmc142,Wmc143,Wmc144,Wmc145,Wmc146,Wmc147,Wmc148,Wmc149,Wmc150
437,1,2,0,1,1,0,2,0,1,1,2,1,0,0,3,3,0,1,3,0,3,4,3,3,3,7,8,4,8,10,14,15,18,16,20,30,31,51,51,57,81,65,67,102,107,116,144,139,188,233,229,281,318,370,442,611,1079,1582,1033,1757,1581,1989,2348,2770,3373,4325,5558,7416,9938,13758,20169,32308,60280,115925,484132,285657,99229,56594,27826,18076,12574,8937,6615,4975,3948,2977,2366,1908,1620,1332,1006,817,673,490,438,331,283,242,190,181,121,131,94,81,83,69,61,36,42,37,43,35,25,22,13,9,7,12,9,6,2,7,1,5,0,4,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,1,3,4,5,4,4,1,2,2,13,5,6,13,11,11,15,20,17,16,31,16,32,45,45,57,67,58,71,87,105,131,139,186,201,230,258,287,391,2599,552,699,858,1060,1370,1872,2576,3613,5117,10224,17151,27040,55034,296548,589262,62917,28357,19501,9802,5554,3890,2911,2012,1553,1206,869,692,468,367,294,231,212,133,132,110,98,85,46,46,37,43,25,19,21,21,15,15,4,8,6,5,7,4,3,3,4,4,4,0,1,3,0,1,0,2,0,1,2,1,0,0,1,0,0,0,1,0,0,1
435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,2,6,5,3,10,10,11,20,12,18,23,16,28,28,32,38,47,62,99,448,1812,107,91,147,130,200,223,264,326,624,712,935,1241,1271,1479,1923,2832,3743,5623,8337,13292,21743,36975,78821,275229,502292,91141,41596,23983,14568,8868,5572,3659,2836,2340,1891,1419,1114,904,765,653,522,446,517,732,353,176,182,134,87,88,79,61,65,63,48,24,32,28,29,23,18,21,11,7,8,2,6,11,5,5,3,2,3,1
434,1,0,0,0,0,0,1,0,2,2,1,2,3,4,8,6,6,8,10,12,15,11,16,29,9,20,25,32,33,37,35,67,52,65,60,75,79,79,94,113,132,137,183,155,184,193,232,251,269,323,358,391,493,484,581,595,702,862,1035,1203,1425,1701,2044,2396,2932,3661,4615,5881,7626,10019,13604,18748,26341,39004,61243,109269,326445,1017131,165346,79769,46596,30546,20686,14629,10580,7905,5995,4626,3681,2952,2325,1946,1665,1331,1130,992,803,690,609,517,492,443,386,325,319,285,227,196,206,173,160,137,128,124,101,95,94,75,48,60,58,40,37,27,24,26,26,11,17,14,16,7,8,7,6,6,3,5,3,0,2,0,1,1,0,0,0,1,0,1
433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,9,70,89,84,199,199,56,37,69,140,230,146,108,100,61,31,25,34,39,81,84,212,627,513,252,208,145,141,103,100,132,196,376,379,469,668,1026,1621,2309,3059,3761,5692,8919,14567,27239,63687,175229,630997,148831,56582,24018,12789,7583,4752,2965,2092,1441,1116,860,638,460,475,516,214,119,93,48,39,28,21,14,24,7,15,2,5,1,0,1,0,1,0,2,3,3,0,0,3,14,81,129,85,24,24,23,12
432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,4,3,1,2,5,5,7,7,9,8,9,13,15,17,20,20,29,36,43,42,52,75,221,124,134,191,619,990,878,339,322,380,459,603,692,836,1014,1367,1721,2321,3104,4150,6365,9663,17501,27658,45537,101687,621571,226767,72791,38857,24892,14579,8927,5705,3941,2814,2145,1609,1220,950,768,593,484,413,333,274,252,201,157,137,122,98,57,65,55,46,39,39,30,36,16,12,11,8,9,8,5,5,2,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
431,1,0,0,1,0,1,3,4,3,2,1,5,7,5,9,4,12,7,6,11,11,11,21,20,27,14,30,29,32,28,49,43,50,66,67,75,90,89,84,113,109,130,154,183,186,207,221,253,308,334,412,507,622,687,799,956,1149,1339,1679,2019,2486,2941,3727,4308,5402,6814,8414,10641,13825,18631,24258,34248,51582,91177,216143,1062972,215756,92993,53059,34244,24146,17780,13474,10265,7978,6268,4803,3671,3037,2392,1947,1615,1377,1102,961,764,683,598,470,403,368,308,265,215,180,155,151,122,103,122,92,103,81,76,64,54,62,47,40,50,40,26,24,22,25,17,21,11,12,10,17,13,10,10,7,5,4,7,4,5,2,2,2,1,2,0,1,1,0,1
430,2,1,0,0,3,1,2,2,1,3,6,0,3,9,4,7,11,20,16,17,16,21,30,26,39,35,57,62,60,79,115,105,130,154,180,219,219,265,308,388,430,501,580,644,841,969,1132,1367,1543,1888,2322,2724,3295,3861,4525,5535,6703,7944,9497,11487,13783,16906,20646,25772,32749,41542,55080,73960,108417,208197,697935,237806,121830,81514,58504,43689,33361,25670,19491,15479,12445,9773,7827,6381,5215,4299,3575,2926,2570,2155,1806,1460,1342,1113,1000,825,713,637,565,464,451,395,338,332,273,240,194,171,165,150,125,97,107,75,75,74,54,66,47,46,40,30,32,27,27,23,17,14,12,7,10,14,9,8,5,5,1,3,5,2,3,0,2,1,1,0,0,0,0,1
429,1,5,1,1,3,5,4,5,7,9,8,10,18,17,19,18,19,37,20,21,41,35,43,48,52,57,80,72,77,100,113,114,148,158,172,181,215,196,219,271,287,313,387,412,460,467,545,621,728,771,932,1098,1292,1521,1740,2168,2425,3032,3458,3988,4759,5374,6276,7201,8482,10210,12487,15294,19835,25975,34899,48418,72378,122562,455209,753664,138983,80313,52069,35625,26404,19535,14939,11697,9203,7488,6022,5141,4159,3569,3002,2566,2227,1966,1654,1536,1317,1165,1002,957,873,724,675,655,572,547,495,402,452,363,302,282,252,281,226,182,181,162,168,130,120,103,83,74,76,79,55,44,29,37,26,18,19,18,19,10,4,8,9,5,3,2,1,2,1,0,2,1,0,1
428,1,0,1,1,0,1,2,0,3,1,1,0,1,5,7,6,9,4,14,13,14,9,14,16,26,28,26,13,37,43,33,49,40,44,58,73,91,95,89,128,152,129,193,212,234,273,367,371,468,498,596,704,772,976,1150,1402,1746,2116,2595,3140,4080,4951,5882,7498,9499,12442,16121,21904,32595,49520,96167,307002,1119625,148589,66376,38817,25352,18253,13715,10685,8209,6668,5472,4265,3283,2868,2317,1853,1566,1341,1090,1003,829,665,542,451,387,341,277,310,271,221,186,169,129,109,80,60,55,49,38,38,38,33,23,27,24,16,19,18,12,13,8,10,6,8,9,3,3,3,3,2,0,2,1,2,4,2,0,1,1,1,0,1,0,0,0,1,0,1
427,1,1,1,2,0,2,1,0,0,3,1,0,2,0,1,3,2,2,2,6,7,7,8,9,5,6,12,10,6,13,23,18,10,23,19,24,26,31,43,61,57,70,70,91,94,138,171,180,195,241,320,342,426,563,702,853,1163,1343,1766,2409,2941,4016,5214,7452,11001,16538,24551,39951,78338,216614,1264169,199239,75785,38896,23328,15083,10091,7139,5225,3758,2821,2066,1651,1164,956,739,563,508,402,291,273,207,188,152,103,109,73,77,55,51,36,40,29,22,14,9,20,9,11,6,7,6,3,3,2,3,2,2,0,2,3,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
426,1,0,0,0,1,5,3,4,1,4,3,6,2,7,6,10,18,9,15,23,19,27,31,33,37,45,34,37,50,48,64,67,81,81,91,118,97,129,133,143,169,173,200,231,238,276,347,311,388,431,519,611,679,862,1064,1193,1505,1852,2245,2793,3434,4570,5904,7721,10684,14698,21620,30950,46670,70852,122568,428115,893707,144480,79432,52208,33156,22926,15722,11071,7800,5657,4224,3224,2385,1817,1512,1283,1016,874,712,658,544,458,387,354,293,239,233,188,194,174,139,106,138,94,77,91,63,63,59,48,61,44,37,48,17,24,18,17,17,21,10,10,18,8,12,11,8,3,5,10,6,7,3,5,1,2,3,2,2,3,0,1,2,0,0,0,0,2
425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,3,1,0,3,6,2,12,5,6,6,8,8,6,11,9,16,17,19,24,20,19,31,39,42,34,40,56,70,79,80,98,92,109,132,151,189,178,247,267,328,412,487,576,736,862,1085,1328,1640,1933,2675,3237,4241,5767,8457,11999,16548,25022,43523,92756,390321,1181615,127002,53723,29806,18265,12297,8432,6213,4492,3268,2506,1886,1543,1171,941,721,597,485,390,294,257,240,191,145,135,118,101,61,72,67,60,53,49,38,40,27,30,20,23,21,22,16,17,8,6,12,6,5,3,3,4,4,5,2,1,0,4,2,0,2,2,0,1,0,0,0,5
424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2,3,9,8,10,12,11,22,23,61,703,1320,267,92,116,165,251,278,283,372,455,508,595,689,945,1239,2014,2327,2828,3631,4763,6747,10297,17757,27055,42523,78534,242269,465660,106544,51181,32116,19060,11075,7573,5181,3643,2755,2525,1824,1469,1176,1087,1039,686,478,396,340,253,234,212,180,131,99,77,55,42,21,17,11,11,13,8,7,7,2,4,3,4,3,2,1,1
423,1,0,0,0,0,1,0,0,1,1,0,2,1,3,1,7,1,8,8,4,9,10,10,13,19,18,22,32,30,32,47,54,72,73,74,103,125,134,127,150,170,212,230,256,260,305,332,352,466,468,584,617,751,804,965,1121,1237,1356,1612,1903,2145,2525,2949,3471,4008,4706,5496,6568,7839,9550,11453,14080,17591,22684,30436,41789,60705,89720,160466,909394,252206,112483,71006,47249,33386,25076,19175,14720,12064,9672,7795,6579,5385,4641,3901,3336,2908,2429,2043,1823,1625,1349,1218,992,896,742,657,636,537,492,462,408,389,308,265,250,221,188,178,155,128,116,108,81,74,78,47,64,36,31,32,36,28,25,19,22,6,8,7,5,9,6,5,2,4,3,2,2,0,2
422,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,1,3,2,2,0,7,4,5,5,5,11,12,11,13,19,25,23,27,32,35,35,49,63,76,80,107,125,136,154,176,217,288,290,333,409,509,614,675,832,1013,1207,1393,1683,2019,2435,2907,3559,4356,5161,6366,8130,9958,12484,16067,20869,28182,40178,61091,92173,169992,982143,233251,107291,67185,43449,31424,23429,18043,14041,10781,8571,6745,5345,4242,3491,2919,2398,1862,1559,1389,1122,926,745,641,541,481,405,350,274,273,223,194,165,141,128,108,76,87,79,47,55,48,50,47,39,36,13,22,13,15,9,7,8,7,5,4,6,4,2,2,1,0,1,0,0,0,0,0,1,0,1
421,3,0,0,0,0,1,0,1,0,1,1,1,2,3,1,2,4,3,3,8,1,4,4,2,6,5,8,5,7,12,8,15,13,13,19,22,24,29,26,26,42,55,44,64,60,58,77,75,94,90,141,141,172,170,192,262,264,327,385,410,461,550,632,729,855,1002,1180,1362,1568,1900,2194,2618,3290,4026,5427,6360,8252,11461,14294,21138,34059,84088,298223,56401,29583,18477,12911,9380,6769,5291,4099,3406,2730,2182,1787,1571,1324,1020,878,778,663,594,462,432,341,294,257,234,209,164,153,112,112,70,74,75,59,53,42,43,34,40,26,20,21,18,20,15,21,9,10,8,10,3,7,5,7,2,2,3,1,3,2,1,0,0,3,0,3,1
420,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,4,1,1,5,3,6,4,4,5,5,11,9,10,21,11,17,27,24,29,44,43,41,65,52,72,89,100,123,138,156,173,216,282,265,370,478,520,619,745,916,1064,1305,1592,1833,2226,2780,3287,3838,4742,5578,6747,8343,10304,13148,17031,22923,32137,48270,79080,179417,1134789,209848,88247,51116,32840,22508,16689,12614,9684,7593,6377,5013,4034,3467,2883,2325,1980,1720,1424,1111,923,811,651,552,470,399,323,256,257,191,165,125,139,87,103,75,58,75,54,39,42,21,15,26,26,18,12,12,9,9,4,3,1,5,2,7,2,2,4,4,0,0,0,0,0,0,0,2
419,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,2,4,4,4,11,6,11,10,14,12,15,12,18,32,31,30,27,40,34,60,47,52,72,62,79,97,97,112,115,138,148,184,188,180,218,249,255,292,318,326,375,417,494,551,632,738,920,1019,1208,1434,1693,2051,2650,3231,4035,5257,7240,9547,12275,17094,25240,44592,325170,78242,32545,20362,14519,10718,8041,6445,5113,3902,3164,2453,2050,1638,1348,1105,874,774,572,523,458,349,317,277,234,201,174,180,128,107,108,84,75,73,54,48,46,41,34,32,36,25,20,17,17,19,25,13,11,8,10,11,2,3,7,1,1,2,3,2,2,1,2,1,0,0,0,0,0,0,1
418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,3,2,1,3,3,3,2,3,8,7,5,6,7,10,15,16,8,18,16,28,23,32,35,41,43,58,56,74,86,93,110,117,139,176,190,220,241,287,343,384,435,527,581,651,807,941,1023,1356,1601,1883,2173,2685,3188,4236,5018,6412,8005,10195,13575,17951,25488,35591,55086,92477,251948,226996,93266,54151,36767,24999,18275,13172,10062,7563,5974,4800,3743,3133,2494,2128,1698,1493,1122,995,825,759,591,486,443,377,325,272,218,177,156,146,111,85,98,72,59,66,50,44,23,36,25,20,16,5,17,10,4,9,6,3,7,4,2,1,2,0,1,1,1,1,1,4
417,2,0,0,0,1,0,1,2,0,0,1,0,2,2,5,2,2,0,3,3,3,8,4,10,11,11,16,19,21,15,18,24,24,25,27,40,33,49,46,72,60,68,81,115,112,123,136,165,199,229,294,319,359,423,509,613,707,811,955,1153,1408,1665,1971,2332,2848,3493,3992,5036,6230,7866,9615,12561,17125,23672,34366,51341,89684,215394,1101640,201177,88009,50445,33241,22885,16338,12539,9491,7586,5891,4600,3701,2909,2390,2064,1705,1258,1079,862,754,653,534,460,391,316,267,252,208,178,156,134,122,107,83,71,75,62,55,42,42,45,30,37,20,24,24,20,5,12,13,9,7,9,6,4,5,1,5,3,3,2,3,2,2,2,2,0,0,0,0,1
416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,2,1,4,5,3,5,5,6,8,13,17,37,55,60,144,145,2215,297,223,228,236,252,352,407,441,481,650,816,1017,1279,1672,2188,2692,3872,5417,7640,11710,19943,30380,49262,104594,498444,215484,74624,40108,26016,15999,9599,6666,4788,3786,2727,1975,1659,1321,1165,1050,941,947,833,567,344,214,161,109,97,78,65,48,56,30,29,25,13,12,8,6,11,11,8,3,6,3,5,2,3,6,3,2,1,0,1
415,2,0,0,0,0,1,0,1,1,1,1,2,2,0,3,3,2,5,2,5,4,7,12,14,18,22,30,23,41,44,57,60,72,91,119,134,146,184,229,217,256,341,391,440,468,547,651,757,916,907,1058,1256,1409,1503,1672,1935,2162,2454,2802,3148,3515,4034,4599,5109,6003,6764,7871,8982,10448,12289,14518,17626,21528,27115,36849,53832,81308,152572,935788,240153,103902,63531,43015,31323,24199,19061,15825,12834,11000,9073,7647,6831,5834,4979,4422,3793,3405,3052,2695,2357,2151,1860,1619,1467,1250,1124,1008,835,839,693,646,509,470,398,355,343,280,224,181,179,150,102,98,88,56,75,67,36,36,35,13,25,17,9,14,9,10,5,4,3,1,2,2,0,0,0,1,0,1,1
414,2,0,1,0,1,0,0,1,0,1,1,1,3,0,1,2,2,1,2,2,4,8,6,7,7,10,7,6,8,13,11,11,17,24,21,23,37,35,43,40,38,56,72,67,71,100,120,147,167,218,291,319,408,498,550,657,840,1046,1190,1404,1597,1981,2393,2884,3354,4273,5308,6889,8922,12645,17409,25284,41669,85262,345055,1212104,122216,52389,30007,19608,13868,10222,7857,6199,4786,3889,3013,2325,1907,1452,1188,982,795,738,580,482,443,381,298,262,227,203,156,135,137,111,123,92,79,92,72,61,57,67,44,33,61,37,33,39,18,23,17,22,15,16,14,8,10,10,9,4,3,4,6,4,6,3,5,1,2,1,0,1,0,0,0,2,2,1
413,2,0,0,1,1,0,0,0,0,1,3,0,0,3,1,4,3,7,7,7,6,7,6,14,9,18,20,20,21,30,24,34,29,31,36,50,58,53,51,82,72,93,108,133,121,155,139,192,211,217,265,248,280,401,449,529,581,728,841,988,1139,1375,1750,2046,2376,2852,3484,4288,5239,6547,7958,10053,12872,16903,22520,29773,41384,60094,97752,199014,956604,233762,107380,63614,42820,29932,21689,16426,12695,9800,7593,5980,4820,3954,3234,2602,2182,1783,1494,1307,1089,864,793,616,514,470,374,305,261,272,212,176,171,135,119,113,89,77,60,52,48,52,43,21,26,24,26,20,17,10,15,5,3,9,5,4,6,6,4,5,5,1,1,0,0,0,0,1,0,1
412,1,1,0,0,0,0,2,0,2,2,0,1,0,1,1,5,1,4,4,6,7,4,8,6,7,13,10,14,12,14,16,22,19,23,13,36,38,29,38,52,56,54,70,68,75,98,97,128,140,162,198,200,221,268,267,353,395,463,547,623,753,904,1084,1291,1634,1981,2402,2996,3763,4470,5706,7051,9095,11729,14769,18653,24109,31810,40678,53738,75276,117733,253298,775911,203648,107839,71917,52023,37876,28977,22280,17144,13404,10544,8342,6502,5162,4131,3300,2630,2195,1737,1387,1122,987,774,649,458,463,383,339,284,215,190,140,134,107,91,73,76,51,48,40,33,26,27,19,17,11,13,15,10,3,6,5,5,1,1,4,0,4,1,0,4,1,0,1,1,0,1
411,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,2,2,3,1,4,6,9,5,6,5,9,17,14,19,18,26,38,37,43,52,64,85,105,118,130,139,197,215,258,493,2214,632,573,651,859,995,1252,1452,1880,2380,2943,3903,5077,6734,9887,13356,19718,28968,45616,92854,520675,319907,90368,46344,28947,19811,12808,9141,6857,4957,3786,2844,2285,1745,1546,1124,972,778,670,529,407,386,322,300,224,213,153,162,123,97,88,45,39,50,44,27,23,26,16,11,11,9,8,6,7,6,10,2,3,0,4,0,1,2,2,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1
410,1,0,0,0,1,0,0,0,0,0,1,2,3,5,0,2,0,5,2,3,3,4,7,4,9,7,8,13,15,11,18,18,15,17,18,23,32,30,43,45,50,61,58,63,64,90,86,83,105,134,153,187,206,280,257,365,433,528,573,716,897,1114,1365,1611,2095,2641,3226,4147,5354,6912,9237,12418,17469,25421,38463,60799,121528,925320,524214,116255,59026,36177,23951,16754,12119,8765,6467,4915,3765,2937,2383,1869,1470,1177,1009,836,664,561,453,409,338,324,261,216,184,175,137,98,92,84,65,66,67,43,45,39,44,31,18,36,21,13,15,15,14,16,17,4,10,8,8,5,5,8,3,5,4,4,2,1,3,0,2,1,1,0,0,1,0,1
409,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,0,2,3,0,1,4,2,4,5,6,6,12,10,7,7,15,17,23,16,24,22,21,22,41,45,47,55,75,69,76,99,125,143,183,203,293,352,416,442,557,723,877,996,1325,1551,1915,2451,2907,3599,4479,5734,7154,9720,13240,17812,25843,45153,232788,159911,45213,27371,18563,12770,8865,6720,4828,3743,2992,2322,1839,1405,1215,964,787,640,574,485,401,325,258,250,207,170,127,129,109,91,93,73,63,54,36,40,39,24,22,24,16,15,10,10,13,7,9,5,4,4,0,5,3,3,1,1,5,0,0,1,1,0,0,0,0,0,1
408,1,0,1,0,3,1,0,0,2,1,0,1,1,2,2,2,6,6,4,7,6,5,12,13,8,20,10,17,14,17,20,27,29,29,37,44,46,47,54,79,77,90,108,134,155,179,229,276,310,350,440,554,740,813,960,1236,1500,1800,2176,2811,3525,4232,5272,6592,8315,10539,13636,18467,24793,35042,49108,70168,109712,228724,918991,203415,105350,67928,45781,32124,23221,16485,12375,9308,7085,5377,4253,3305,2553,2021,1685,1323,1081,878,695,572,501,443,370,314,276,218,233,185,161,144,151,123,118,97,82,79,71,61,56,65,57,52,44,28,36,30,33,17,16,12,21,7,10,9,6,8,5,1,2,2,4,3,0,1,1,1,0,1,0,1,0,0,0,1
407,2,0,0,1,1,0,1,2,2,2,1,1,4,6,4,0,5,6,8,7,4,4,8,10,8,9,20,12,21,20,26,26,24,33,37,42,45,45,54,74,72,73,98,85,121,149,172,174,232,256,289,374,358,497,618,750,946,1026,1203,1492,1889,2299,3048,3515,4621,5771,7484,10525,14691,20706,30991,50745,101113,387621,1111195,129538,59594,33818,21545,14551,10588,7719,5749,4476,3487,2714,2304,1849,1520,1274,1016,891,748,657,543,444,393,343,291,264,192,157,156,130,95,96,74,68,52,56,31,41,38,31,37,26,30,24,24,21,16,15,22,11,6,7,4,4,7,8,3,2,0,11,4,2,3,2,0,0,0,0,0,0,0,1,2,0,0,1
406,1,1,0,0,0,0,3,1,0,3,0,2,4,1,1,2,4,2,3,8,5,14,11,8,12,15,14,17,28,30,29,39,28,43,49,71,74,82,85,126,124,132,158,176,216,249,371,368,400,490,628,746,805,1018,1145,1336,1611,1817,2088,2588,3176,3638,4148,5005,5809,6770,8012,9666,11525,14154,17445,22578,30837,43325,63362,109157,325181,945742,144717,76786,47764,32782,24386,18552,14660,11609,9405,7743,6102,5241,4394,3656,3129,2622,2191,1800,1550,1292,1025,847,758,641,504,456,353,299,269,202,165,152,125,96,86,74,64,43,38,30,29,28,25,14,15,16,10,8,7,3,4,3,1,3,3,2,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1
405,1,1,0,0,0,3,1,2,1,0,3,7,5,3,3,3,4,4,7,7,11,10,13,15,13,25,19,31,32,31,35,41,47,51,68,78,65,122,138,137,164,173,255,233,294,348,417,464,591,653,758,893,1022,1257,1444,1643,1843,2224,2591,3097,3508,4081,4729,5505,6187,7485,8394,9535,11296,13335,16324,21690,27655,38707,69437,181511,1144816,201568,74247,41437,28676,21820,17188,14043,11432,9662,8341,6951,6113,5157,4417,3738,3504,2836,2321,2152,1751,1528,1282,1087,1014,862,733,573,545,438,366,283,291,241,204,171,126,114,102,109,81,70,59,50,39,37,32,33,34,21,30,9,12,14,11,9,8,8,6,5,1,3,3,1,0,2,2,0,0,0,0,0,0,1
404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,15,3,9,11,16,73,1618,417,52,9,8,27,25,130,140,64,34,68,146,366,844,959,1138,1588,1630,1931,2913,6105,14134,21143,45026,190144,848761,101365,29207,19521,12244,6171,2941,1925,1310,758,486,221,123,70,47,32,31,197,250,88,97,123,154,273,427,367,233,56,46,137,164,31,0,8,1,1,0,0,2,4,1,1,3,0,1,0,1,3
403,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,2,1,1,1,2,1,1,3,1,1,4,5,10,4,12,6,7,19,12,12,13,12,12,23,31,23,25,35,42,27,57,1151,93,102,102,153,190,195,227,265,289,363,410,533,598,679,1898,917,1054,1328,1743,2336,2723,3543,4412,5554,7434,10067,14523,22627,36265,54831,109535,513797,157524,68815,43398,27964,17257,11287,7741,5704,4473,3266,2376,1926,1570,1192,886,717,646,487,1481,325,261,199,198,154,139,105,84,69,63,51,47,48,26,20,21,18,17,15,14,8,8,5,5,6,4,6,6,3,2,1,2,2,3,1,1,1,0,1,0,0,0,0,1,0,0,2
402,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,2,2,2,3,2,4,4,8,3,7,17,8,10,18,14,15,14,21,22,27,27,37,35,30,42,42,63,61,85,93,82,119,120,184,178,232,282,282,353,385,444,520,612,737,895,1081,1312,1555,1896,2361,2909,3462,4516,5556,6882,8968,11686,15571,22022,32024,46216,76164,153405,1067076,296788,107847,59566,37608,24995,17653,12839,9486,7152,5816,4394,3376,2854,2177,1760,1419,1197,949,801,614,509,474,398,333,274,213,187,127,121,104,112,75,75,67,45,54,52,33,33,28,21,17,24,17,16,14,6,15,7,6,4,9,5,6,6,1,1,2,3,1,0,0,0,0,0,0,0,0,0,1
401,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,2,1,1,5,1,11,5,6,10,7,8,12,8,15,25,30,35,32,35,59,60,73,81,90,103,124,139,156,168,225,278,316,325,384,430,501,570,704,824,943,1119,1310,1491,1708,2096,2307,2742,3243,3883,4581,5437,6495,7629,11927,11093,13562,17888,21948,27586,35118,49841,76212,177796,1182968,225198,90354,57177,39561,29191,23038,17543,13882,11150,9113,7340,6042,4885,3947,3403,2689,2267,1887,1505,1344,1103,889,729,615,500,442,372,315,253,198,169,157,125,108,95,83,69,50,44,45,39,36,20,19,14,14,6,10,10,10,7,1,2,3,5,4,3,3,1,1,1,0,0,3
400,1,0,0,0,1,0,0,1,0,1,0,0,3,1,0,2,1,0,3,1,1,5,5,3,3,5,13,8,6,14,12,14,17,21,33,16,30,35,38,47,66,74,72,104,99,133,140,165,187,214,263,332,343,427,477,543,695,831,902,1150,1321,1623,1794,2253,2887,3421,4088,4947,5829,7260,9363,12100,15743,22305,33665,67475,257712,80525,39519,24871,17497,12764,9428,7230,5907,4687,3713,2889,2359,1904,1613,1341,1178,925,807,695,546,493,379,379,283,282,216,194,175,151,159,115,106,88,97,76,74,50,52,57,41,41,37,29,18,23,25,26,17,15,16,22,8,9,13,11,12,7,7,2,5,9,4,1,2,3,3,0,3,1,2,1,2,1
