,Wmc,Wmc2,Wmc3,Wmc4,Wmc5,Wmc6,Wmc7,Wmc8,Wmc9,Wmc10,Wmc11,Wmc12,Wmc13,Wmc14,Wmc15,Wmc16,Wmc17,Wmc18,Wmc19,Wmc20,Wmc21,Wmc22,Wmc23,Wmc24,Wmc25,Wmc26,Wmc27,Wmc28,Wmc29,Wmc30,Wmc31,Wmc32,Wmc33,Wmc34,Wmc35,Wmc36,Wmc37,Wmc38,Wmc39,Wmc40,Wmc41,Wmc42,Wmc43,Wmc44,Wmc45,Wmc46,Wmc47,Wmc48,Wmc49,Wmc50,Wmc51,Wmc52,Wmc53,Wmc54,Wmc55,Wmc56,Wmc57,Wmc58,Wmc59,Wmc60,Wmc61,Wmc62,Wmc63,Wmc64,Wmc65,Wmc66,Wmc67,Wmc68,Wmc69,Wmc70,Wmc71,Wmc72,Wmc73,Wmc74,Wmc75,Wmc76,Wmc77,Wmc78,Wmc79,Wmc80,Wmc81,Wmc82,Wmc83,Wmc84,Wmc85,Wmc86,Wmc87,Wmc88,Wmc89,Wmc90,Wmc91,Wmc92,Wmc93,Wmc94,Wmc95,Wmc96,Wmc97,Wmc98,Wmc99,Wmc100,Wmc101,Wmc102,Wmc103,Wmc104,Wmc105,Wmc106,Wmc107,Wmc108,Wmc109,Wmc110,Wmc111,Wmc112,Wmc113,Wmc114,Wmc115,Wmc116,Wmc117,Wmc118,Wmc119,Wmc120,Wmc121,Wmc122,Wmc123,Wmc124,Wmc125,Wmc126,Wmc127,Wmc128,Wmc129,Wmc130,Wmc131,Wmc132,Wmc133,Wmc134,Wmc135,Wmc136,Wmc137,Wmc138,Wmc139,Wmc140,Wmc141,Wmc142,Wmc143,Wmc144,Wmc145,Wmc146,Wmc147,Wmc148,Wmc149,Wmc150
524,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,2,3,5,2,5,6,9,8,9,9,10,10,14,17,16,19,27,18,28,25,26,44,28,45,53,49,64,73,92,81,97,101,115,137,177,187,231,275,1439,348,423,595,714,857,930,1193,1379,1621,2191,2814,3953,5175,7664,10692,17613,32390,82034,354296,76108,31220,17179,11136,7487,5338,3858,3045,2272,1791,1481,1142,924,802,652,550,481,422,335,296,242,207,147,158,150,86,77,70,54,55,43,44,28,37,27,19,19,18,8,12,11,5,8,6,3,4,7,2,5,5,2,1,3,1,1,2,0,1,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,1
523,1,0,0,0,0,0,1,0,1,1,0,1,1,0,2,1,2,1,1,1,2,3,5,3,1,3,4,7,1,5,4,8,4,12,8,11,21,12,16,20,31,26,34,46,43,58,56,63,91,102,131,132,160,195,199,270,329,402,1942,525,642,752,1043,1257,1605,1911,2390,3192,4102,5603,7722,10816,16035,25999,50636,178131,323363,58818,29176,17609,11761,8237,5997,4676,3510,2711,2177,1653,1476,1143,903,714,613,529,456,347,326,289,215,202,174,158,156,129,96,80,71,60,42,45,57,52,48,31,43,38,28,46,43,44,48,29,28,32,25,20,18,19,26,22,14,22,18,21,30,14,14,13,7,3,2,1,1,0,0,2,4,4,1,1
522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,2,0,0,1,2,0,2,2,5,5,6,4,8,13,16,14,15,30,20,1073,34,40,41,56,57,63,67,63,91,127,122,166,191,226,301,408,512,721,969,1287,1888,3168,5949,13502,56399,242956,30792,9961,4728,2622,1709,1251,1069,806,685,621,580,489,419,305,301,337,241,176,109,87,56,43,33,29,33,31,22,19,18,8,13,12,8,13,8,4,4,5,4,2,0,0,0,1,0,1
521,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,4,1,1,1,7,5,8,5,5,5,10,5,17,14,21,15,27,24,35,36,41,39,63,54,65,80,93,134,117,145,151,1218,269,272,293,371,414,539,637,768,969,1205,1519,1848,2609,3094,4530,6308,8707,13285,23534,48790,177635,63585,26383,15158,10089,6744,4704,3436,2444,1904,1385,1094,889,709,624,511,354,307,268,225,215,199,194,205,299,132,172,123,68,64,47,48,46,29,23,24,17,17,11,19,8,9,9,11,8,4,4,5,0,1,4,2,0,2,0,1,0,2,2,0,0,0,0,0,0,1,0,1
520,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,2,3,1,0,2,2,2,2,0,2,2,5,5,4,3,5,2,5,2,11,6,8,6,15,19,18,14,25,36,26,45,53,61,60,84,98,113,142,172,233,283,343,502,538,669,884,958,1224,1528,2103,2649,3688,5125,7733,11992,21485,51200,185186,50734,21271,11894,7589,4960,3609,2575,1963,1490,1064,927,717,599,445,369,311,282,238,194,149,127,106,94,79,58,49,37,54,27,23,24,20,15,24,13,13,14,9,9,3,5,7,5,5,5,6,3,4,2,2,1,2,1,1,1,0,2,0,0,0,0,0,2
519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,1,0,2,1,6,2,3,17,42,15,16,20,25,29,36,35,70,69,60,83,88,66,88,81,88,71,93,92,113,2429,184,180,221,231,304,327,371,392,471,541,552,677,814,879,1099,1454,1748,2240,3227,4776,8261,15547,44925,1222539,166897,30445,13422,7830,4349,3039,2145,1632,1281,1051,816,753,635,516,423,344,376,318,244,186,204,148,159,95,131,139,155,132,85,74,37,45,61,27,29,38,53,27,22,50,16,12,21,26,8,5,8,1,0,0,1
518,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,3,8,5,4,6,8,7,8,8,10,14,9,15,17,7,18,23,32,25,35,54,66,68,65,83,89,100,126,163,172,212,229,286,339,341,452,547,610,688,862,947,1159,1335,1654,1899,2261,2751,3341,3948,4849,5982,7612,9452,11560,15982,20322,28932,40225,65765,110415,272130,310505,128386,66925,44474,29863,22510,16354,12038,9891,7573,6059,4849,3944,3221,2742,2236,1913,1485,1348,1086,928,801,654,585,431,414,345,259,268,220,160,167,132,98,88,78,54,59,45,30,35,40,28,20,15,15,10,11,4,7,5,9,9,4,2,0,0,2,0,1,2,0,1,1,0,0,1,0,1
517,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,1,1,2,0,0,2,7,5,1,2,0,4,5,3,6,2,5,3,9,11,7,11,18,12,21,21,20,30,34,35,35,51,47,59,60,93,75,115,116,139,156,186,208,267,260,315,386,1352,838,1511,721,835,996,1226,1322,1827,2131,2821,3681,4722,6199,8122,11021,15676,23813,42377,105898,478248,231822,79710,34202,21153,13996,9810,7039,5350,4077,3186,2637,2217,1673,1404,1074,866,730,568,474,416,315,325,250,180,158,138,115,80,81,64,51,54,32,22,36,24,18,21,20,10,13,7,9,6,5,5,2,2,2,2,3,3,0,1,3,3,1,1,1,1,0,1,1,1
516,2,0,1,0,0,0,1,0,1,2,2,3,2,5,6,5,5,6,5,13,9,17,14,26,36,37,37,39,51,69,76,84,84,116,131,163,177,157,201,243,272,335,354,400,453,525,576,665,703,847,941,1010,1098,1301,1452,1502,1782,2998,2399,2775,3045,3385,3940,4525,5285,6256,7594,9413,12414,16404,23352,35029,66360,335450,96356,43588,27767,19490,14452,11262,8626,7316,5998,5040,4181,3666,3121,2680,2340,2068,1785,1612,1332,1083,969,869,743,665,541,485,457,509,351,268,236,212,187,152,128,123,120,95,73,63,52,61,34,26,20,20,10,11,12,8,7,7,6,3,4,4,4,2,3,0,2,2,1,0,2,0,1,0,1,0,0,0,0,0,0,1
515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,0,2,1,1,1,1,1,2,2,0,1,2,4,4,6,12,13,10,18,20,16,34,47,45,65,73,83,104,148,182,232,278,375,417,579,1783,1391,1087,1343,1723,2179,2739,3397,4265,5353,6705,8284,10594,13376,17393,23556,34187,55167,105634,356573,101159,54866,33892,23085,17162,13194,10436,8244,6680,5322,4260,3510,2749,2181,1809,1431,1142,914,758,644,498,384,346,275,226,160,153,104,88,80,70,51,42,44,27,28,15,22,14,14,10,7,8,6,7,6,2,3,1,2,4,3,1,2,3,2,0,1,1,1
514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,3,3,14,12,20,25,18,25,22,40,38,51,55,62,70,89,100,130,144,175,174,194,288,287,302,373,413,466,618,732,903,1172,1359,1294,1437,1617,1876,2079,2420,3035,3507,4129,5219,6584,7766,9082,11528,14386,18303,24780,33387,51941,82265,156868,280823,110571,67989,41259,28985,21990,16833,13243,10387,8383,6783,5438,4704,3794,3250,2917,2625,2105,1716,1419,1264,1067,888,793,680,564,494,478,419,378,325,259,240,201,168,162,134,144,113,100,82,49,53,43,25,14,21,17,10,10,12,9,9,4,0,0,1,0,1
513,2,0,1,2,0,2,3,0,1,2,4,1,0,4,2,0,7,4,2,7,8,8,7,9,11,15,11,13,11,14,24,14,32,34,38,31,38,34,45,58,65,77,85,94,105,113,151,156,178,216,256,323,387,427,565,657,781,918,1110,1396,1615,1932,2368,2961,3633,4627,5842,7420,9527,12726,17334,25031,35822,56086,99398,269616,839230,154718,75402,44862,29592,19903,14208,10401,7702,5870,4486,3428,2747,2217,1737,1436,1134,1001,824,634,574,519,407,349,273,260,188,175,155,139,96,102,112,76,78,74,58,48,48,36,31,33,33,29,18,17,23,12,14,12,13,17,7,13,7,7,8,8,3,0,2,4,1,0,1,1,3,1,1,0,0,0,0,1
512,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,5,1,2,0,2,6,5,3,3,3,2,4,6,8,5,10,15,15,20,10,30,27,42,32,41,55,54,92,91,87,88,99,109,129,148,198,177,243,238,282,282,491,758,538,609,732,917,1051,1370,1717,2102,2714,3452,4687,6643,9230,14234,24601,74365,93443,24722,14401,9183,6679,4871,3691,2887,2303,1822,1537,1236,1000,886,725,658,548,473,444,381,341,301,255,244,219,163,169,157,122,130,100,101,92,60,52,45,39,34,17,14,15,11,10,8,4,6,5,6,3,4,4,1,2,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,1,0,6,4,9,9,11,9,13,9,19,21,23,22,46,41,55,77,71,103,106,150,160,196,222,286,388,430,1098,635,738,822,1080,1283,1500,1838,2384,2823,3355,4753,5508,7926,10265,15938,23184,46023,91936,30153,17191,11922,8460,6556,5025,3741,3310,2522,2148,1740,1572,1199,1049,898,802,661,608,495,414,372,297,257,255,195,153,151,110,101,75,90,65,46,39,38,40,19,20,26,15,14,10,9,8,5,6,6,8,6,0,1,3,4,2,2,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,2,1,4,1,2,3,1,3,2,5,5,6,2,4,11,15,15,19,318,384,136,48,34,64,64,67,79,87,104,207,236,346,431,368,289,347,394,470,650,977,1231,1110,1344,1764,2085,2831,3958,3930,4802,6383,8832,12541,17320,27073,49432,116204,291143,96990,45012,26795,17531,12090,8379,6410,5055,3753,2976,2277,1677,1419,1090,891,748,615,514,398,316,299,238,192,172,127,114,97,76,57,52,50,26,31,15,25,16,21,11,15,8,8,5,5,3,2,3,2,2,2,1,1,1,0,1,0,0,1,0,0,2,0,0,0,0,1
509,1,0,0,1,1,0,0,0,1,0,1,0,1,0,2,2,3,3,4,5,5,4,7,7,7,5,8,16,12,17,20,28,32,36,42,67,82,78,91,101,143,169,178,212,248,281,333,377,491,538,634,749,876,1044,1353,2013,1993,2282,2583,3155,3897,4595,5707,7293,9584,12063,16639,22597,33907,52851,90701,187983,102495,56578,36602,24318,17195,12998,9988,7696,6179,4886,3926,3045,2454,1921,1583,1283,1034,910,727,655,523,390,311,305,267,227,174,154,124,95,98,91,66,49,47,43,31,31,18,19,3,12,6,10,5,6,4,3,5,2,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
508,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,5,4,6,5,11,12,8,7,17,14,10,21,18,16,17,13,33,130,194,154,83,65,64,98,92,120,141,1150,186,263,352,494,563,606,803,967,1158,1760,1964,1995,2498,3511,4659,6356,9260,14703,24595,42591,88020,391591,231450,73308,38430,22637,13819,8668,5800,4171,3066,2395,1884,1448,1219,1032,898,759,593,405,350,318,290,248,190,156,139,135,112,111,158,182,191,184,97,47,33,25,25,28,15,16,26,21,17,17,17,9,8,11,11,12,3,3,2,1,2,2,1,1,1
507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,1,7,4,11,9,15,32,30,33,49,37,66,67,78,94,87,117,121,164,195,204,1757,252,250,316,370,441,531,635,745,1091,1391,1551,2145,2904,3819,5063,6737,9497,14110,20887,34579,73911,368404,199694,69118,33272,18906,13029,8539,6118,4628,3430,2718,2269,1748,1461,1176,951,791,677,469,400,367,294,273,231,175,159,151,124,91,95,72,51,46,42,35,24,22,14,13,13,13,5,5,8,9,6,3,5,2,4,1,4,2,1,1,1,0,0,1,1,2
506,1,0,0,1,0,1,0,0,2,0,1,2,0,0,1,4,1,3,0,1,1,2,3,3,1,4,6,7,8,3,8,9,9,10,6,12,18,13,11,16,18,22,25,24,31,27,26,33,39,52,53,65,60,68,87,98,105,91,122,142,185,185,216,261,297,376,444,562,751,830,1026,1331,1781,2527,3622,5613,9379,19060,46746,41170,17383,9191,5482,3500,2493,1826,1346,980,770,610,499,412,371,317,261,210,181,145,148,121,101,77,70,72,44,47,30,43,37,26,28,37,16,19,18,16,13,14,8,7,8,9,2,4,6,8,2,4,6,1,3,6,2,1,1,2,2,2,2,0,0,0,0,0,0,0,0,1,0,1
505,2,1,2,0,1,1,1,6,1,3,11,9,18,36,34,38,48,49,71,122,117,163,184,201,267,271,289,355,388,409,512,522,634,671,794,790,898,983,1141,1244,1216,1330,1417,1592,1713,1982,2066,2294,2464,2795,2779,3013,3128,3558,3629,3615,3983,4216,5158,4802,5171,5161,5178,5412,5630,6044,6163,6551,7021,7813,8331,9076,10468,13301,18218,26465,44728,95751,38422,25115,18290,14474,12260,10279,9206,8611,7730,7241,7012,6480,6196,5681,5447,5134,4908,4598,4273,4059,3793,3603,3408,3072,3086,2970,2715,2595,2356,2119,1997,1868,1662,1510,1349,1373,1199,1011,972,976,806,797,741,650,628,467,431,370,325,246,337,219,151,107,109,48,71,42,36,40,33,6,14,19,5,12,9,5,0,1,1,1
504,1,0,1,0,0,0,2,1,0,0,0,1,1,6,1,2,3,1,3,3,6,4,2,7,5,3,5,7,12,19,22,18,13,24,18,26,25,24,33,39,53,38,39,68,60,76,88,78,101,108,129,142,173,211,233,257,283,363,452,573,604,810,939,1164,1555,1920,2502,3438,4586,6236,8985,13878,22735,43076,125457,324483,72054,31949,18193,11411,7574,5342,3762,2743,2157,1597,1211,927,747,610,465,351,313,295,213,177,148,155,117,109,76,57,68,54,48,37,30,34,19,21,17,18,20,14,20,11,5,9,6,8,8,7,8,2,3,1,4,5,3,2,0,0,0,1,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1
503,1,0,0,0,0,0,0,1,0,2,0,0,0,1,3,2,2,6,2,4,2,5,2,3,6,7,8,11,10,8,15,10,20,26,15,21,19,40,36,36,62,43,66,102,98,116,107,159,172,206,228,247,322,331,390,429,576,665,812,833,998,1244,1538,1735,2116,2428,2848,3418,4250,5453,6906,9192,12510,17974,27530,49451,140429,64476,31928,20284,13925,10165,7537,5776,4490,3654,2922,2411,2046,1663,1438,1215,1032,850,774,694,554,526,417,360,264,268,225,219,154,148,103,117,84,69,62,52,33,35,32,37,38,19,11,21,11,10,6,11,11,5,5,4,4,3,1,1,1,4,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,7,7,6,5,13,13,27,31,36,59,68,94,111,126,159,207,249,298,329,391,2428,569,609,810,873,998,1193,1435,1770,2174,3030,3649,4730,6298,8933,11820,16001,23369,34087,59787,128280,376590,67437,38167,26445,17708,13093,9392,7044,5401,3861,3039,2370,1970,1508,1233,1063,828,727,598,550,485,406,399,329,285,233,249,195,164,107,107,65,47,42,32,20,21,20,13,12,5,4,3,4,1,1,3,4,3,0,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
501,2,0,2,1,1,0,0,1,4,1,4,1,1,1,4,2,3,4,5,5,6,10,8,9,17,13,16,22,20,20,36,31,28,50,42,49,54,48,69,71,76,85,90,90,127,130,144,185,202,208,228,261,332,375,390,490,585,700,838,987,1177,1470,1766,2371,3015,3882,5442,7474,10310,15999,27888,64439,413973,102953,36938,19463,11835,8135,5784,4242,3257,2446,1844,1448,1084,820,656,550,403,333,284,248,228,189,145,132,119,106,93,101,90,76,72,68,47,49,55,47,41,35,29,33,19,17,26,20,20,21,13,14,9,8,12,7,6,11,4,5,11,4,2,1,3,3,3,2,2,0,2,2,2,1,1,0,0,0,0,0,0,1
500,6,7,7,32,29,26,15,14,16,17,16,21,31,34,38,13,10,8,4,10,17,9,16,8,8,2,5,2,3,1,3,1,5,6,0,2,1,0,1,1,0,1,4,3,5,6,7,8,10,3,13,10,6,12,13,15,13,12,17,12,16,24,26,31,24,30,35,51,50,60,79,98,108,778,158,188,216,286,342,466,534,676,887,1180,1624,2109,3050,4278,6515,10564,18874,51360,199663,47392,17800,9622,5775,3825,2730,1989,1576,1203,853,741,538,461,360,329,274,196,182,151,120,104,84,76,77,62,37,45,23,29,27,26,21,11,12,10,4,7,2,4,1,3,4,2,2,8,4,3,12,5,1,1,0,0,3,3,5,5
499,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,2,2,3,3,4,4,5,12,10,17,12,9,12,15,17,23,26,21,27,43,35,55,59,84,71,97,94,121,138,173,204,266,265,335,420,528,633,824,1129,1271,1558,2015,2654,3711,5655,10225,47089,33803,9554,5530,3568,2501,1855,1360,1115,908,704,570,483,419,312,260,226,195,151,160,122,105,89,66,67,50,44,47,49,31,27,23,20,18,18,22,8,10,13,12,12,3,6,10,3,5,4,3,7,3,1,2,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1512,0,2,3,2,8,3,7,16,39,61,82,124,127,150,278,486,804,904,1185,1266,2087,3485,5273,10602,23004,80240,338152,56339,20314,8915,5220,3157,2018,1321,975,731,555,517,469,215,232,172,149,144,109,133,163,151,155,106,57,21,15,8,7,4,2,4,0,0,1,0,1,2,0,0,0,1
497,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,2,1,1,4,1,2,1,4,1,6,2,3,6,1,1,5,11,12,4,9,8,11,14,22,18,20,27,17,37,27,36,33,49,53,69,95,90,83,114,144,172,224,263,303,383,452,534,664,863,1121,1554,2114,2822,3885,5684,8572,14295,32238,149118,49345,17855,10038,6338,4233,2970,2205,1638,1175,932,699,539,442,384,288,235,203,152,111,106,96,76,67,52,46,39,37,37,26,27,17,19,13,16,16,11,11,8,5,5,12,4,2,3,5,4,2,2,2,2,1,2,1,1,4,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,1,0,1,0,0,2,2,2,2,3,1,4,5,5,3,9,10,22,29,719,34,49,61,97,157,213,292,279,176,199,283,325,388,521,700,946,1265,1869,2835,4295,6383,11121,20162,69895,36604,16998,8649,5410,3780,2543,1810,1376,1024,777,619,468,351,276,217,165,116,106,91,76,62,39,32,24,23,21,11,10,5,3,1,5,2,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
495,2,2,0,3,1,1,0,0,3,0,0,2,3,3,4,1,3,3,1,3,5,4,7,7,3,11,9,13,9,17,17,19,22,28,19,32,51,40,56,59,57,71,68,98,88,123,132,173,182,234,302,392,425,487,559,749,898,1031,1263,1583,1933,2311,2857,3581,4651,5765,7443,9501,12566,17263,25231,37234,57716,101114,307216,762180,133035,68401,41594,27398,18638,13187,9724,6933,5267,3954,2968,2334,1835,1405,1180,1035,819,634,571,480,382,355,256,236,199,144,116,104,115,82,84,67,43,45,39,48,34,38,28,28,21,21,26,20,13,18,11,10,9,9,12,10,5,11,8,6,7,5,5,3,1,5,3,1,1,1,2,1,0,1,0,0,0,1
494,1,0,2,0,1,0,2,0,1,1,0,3,4,3,2,1,3,3,2,3,3,1,4,12,9,13,17,13,24,29,18,27,35,35,43,52,68,83,100,107,124,120,156,246,297,303,332,407,429,522,602,683,864,1043,1242,1589,2006,2432,3476,4751,6523,11851,22207,63739,36187,14365,8007,5580,3857,2830,2258,1701,1246,1012,915,667,574,487,395,336,311,254,212,161,134,125,99,100,74,57,49,42,36,41,29,24,26,24,20,12,13,9,10,6,8,3,5,4,6,4,2,3,1,2,2,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,78,59,29,27,18,3,4,6,4,5,3,4,13,10,22,9,20,38,66,68,100,95,98,85,75,91,1612,102,142,142,133,180,166,164,206,308,406,454,504,507,616,765,1153,1657,2787,4501,7812,13566,30430,83487,270604,66573,25623,12242,6557,3894,2508,1664,1145,780,547,439,379,353,271,234,203,199,301,329,199,135,149,129,62,91,77,54,24,45,71,67,84,115,88,43,43,12,12,20,22,5,7,6,5,9,13,14,18,46,87,42,4
492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,9,3,4,2,2,7,2,4,5,3,7,6,8,8,7,10,7,10,8,10,8,15,11,13,15,10,17,13,12,17,16,17,16,29,58,294,163,82,102,148,156,131,109,88,84,84,102,115,116,161,219,248,297,436,571,919,1947,9797,313979,20882,2548,1078,651,431,306,269,198,178,153,109,83,90,57,78,66,58,54,49,35,38,27,30,27,26,21,19,19,20,21,12,11,12,14,15,15,11,15,7,4,6,10,8,11,8,5,7,7,10,4,9,7,2,11,8,5,4,1,1,1,1
491,1,0,0,0,0,2,0,0,0,1,2,2,4,0,1,2,7,6,9,7,15,10,19,18,20,23,29,38,32,39,51,44,58,67,72,72,78,101,96,112,118,137,156,183,179,210,232,250,258,282,330,347,353,376,398,411,479,517,630,764,1018,1329,1765,2459,3047,3906,4525,4547,5299,5911,6527,7845,8793,10343,12360,14199,17115,22491,36121,172693,31927,20808,16756,14548,12759,11516,9783,8645,7614,6425,5801,5092,4222,3677,3096,2248,1713,1168,801,504,400,319,273,247,186,171,139,154,142,134,127,103,85,74,83,57,48,44,26,29,34,16,17,21,17,16,15,12,10,12,9,5,10,4,9,5,4,4,6,3,3,0,5,3,2,1,1,2,1,3
490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,2,1,3,8,3,4,5,11,9,13,17,25,28,27,44,42,61,96,83,120,150,201,261,284,2181,461,561,662,887,1083,1211,1660,1784,2354,2739,3542,4332,5572,8031,10016,13342,18005,26833,43586,116102,177847,43708,25345,16992,12954,9360,7025,5921,4333,3748,3185,2764,2419,2113,2030,1689,1525,1370,1220,1018,919,777,640,594,488,458,342,288,254,221,201,137,129,113,96,87,67,42,48,45,19,19,19,12,15,11,10,8,8,4,2,3,4,4,2,4,1,0,1,1,0,0,1,0,0,0,1
489,1,1,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,1,1,2,0,3,0,3,2,2,4,4,4,7,8,7,9,8,13,9,12,15,17,13,18,20,18,27,36,31,54,44,66,56,69,89,72,105,119,114,166,387,595,300,244,282,364,363,413,510,591,659,808,1021,1279,1465,1895,2397,3063,4168,5472,7416,10712,16370,27804,57511,150470,53110,27907,16348,10465,7403,5239,3919,2996,2349,1887,1473,1192,919,827,722,563,455,380,372,320,292,197,196,146,150,123,98,108,73,74,67,67,70,52,59,42,43,33,27,19,13,18,10,9,13,5,9,5,10,5,8,0,3,4,2,1,4,2,2,2,1,1,0,0,0,0,1
488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,3,1,6,2,6,6,5,7,13,4,14,10,15,12,9,13,25,15,21,24,23,24,14,22,36,39,213,320,1214,150,74,81,81,238,180,173,203,385,507,584,852,1450,1543,2138,3232,4909,7532,11698,20306,36380,83195,405695,207190,64544,31069,18162,10747,6871,4478,2976,2192,1567,1083,790,582,441,343,280,219,146,110,81,67,53,55,60,35,38,27,40,29,43,21,24,13,13,15,14,12,12,11,7,9,8,2,4,3,7,0,2,1,1,0,3,2,1,1,1,1
487,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,1,6,2,1,3,5,2,4,2,3,8,3,3,6,4,16,7,17,7,4,11,27,10,17,21,26,26,30,31,34,46,49,47,49,90,88,104,110,114,133,154,167,213,252,276,357,405,459,586,636,1662,1009,2200,1426,1732,2293,3158,4416,5081,7165,9677,15695,27368,51432,109485,570383,112642,51987,30009,15653,10004,7108,5158,3860,3246,2739,1788,1470,1138,949,778,598,436,388,328,261,237,190,159,139,122,90,82,71,61,56,43,40,34,18,19,20,13,16,8,6,9,5,3,4,4,6,2,1,3,1,0,1,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0,1
486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,2,1,5,6,1,6,7,7,6,8,8,4,10,11,12,21,19,18,27,33,47,44,61,65,81,118,142,129,205,855,593,367,487,623,667,718,901,1065,1321,1548,2040,2602,3382,4274,5621,7643,10455,15340,25982,59937,376133,152532,42210,21061,13279,9103,6746,5049,4009,3057,2386,1945,1592,1247,1027,908,714,611,507,409,360,279,249,201,188,169,166,126,89,83,60,66,45,51,44,37,32,28,23,28,20,14,14,11,8,6,4,3,4,3,2,2,2,1,0,3,0,2,2,2,0,0,0,1,1
