,Brightness
34,143.261403301657
33,234.48614791382
32,119.196341308337
31,144.065022333578
30,161.571078686364
29,88.4613762265534
28,190.044273246833
27,198.723503062002
26,183.255721351445
25,217.385678694546
24,138.098081475462
23,159.376530442764
22,189.960281419397
21,173.872855081111
20,109.744989362893
19,202.356558656581
18,188.805625814232
17,138.429406622024
16,161.713221077916
15,192.09272564701
14,182.476065236207
13,183.543314033637
12,125.456563546551
11,169.838798174458
10,178.588238179033
9,205.701025864172
8,147.760724218882
7,180.141410885125
6,191.875761564033
5,116.862484943696
4,122.68630358319
3,150.011207565229
2,189.492561430402
1,159.239676986452
