,Entropy
615,0.8304564601395348
616,0.8395143746384965
617,0.7151293644510086
618,0.8600660253512464
619,0.8461180490306006
620,0.8875168363984953
621,0.6526942920476757
622,0.7804856411972025
623,0.676633572446828
624,0.8924045327635215
625,0.8014515675698499
626,0.9057179665847843
627,0.7617101255621967
628,0.6339103268618436
629,0.8646228785725854
630,0.7298483592829166
631,0.8791346593004177
632,0.6584426715790439
633,0.7815571646999291
634,0.7849151580873472
635,0.8108608515372024
636,0.8832684892869735
637,0.8354524231994136
638,0.7355452803397575
639,0.8939055594955054
640,0.846346079742164
641,0.9351158950554066
642,0.9120782886641308
643,0.7414451718933284
644,0.686428272483316
645,0.7632734321372643
646,0.8622244469642231
647,0.8009792989681475
648,0.7656780120039188
649,0.5340877179998997
650,0.8634505409975746
651,0.8987127099897794
652,0.9506544374653079
653,0.7636983234002566
654,0.501078690265069
655,0.4387150113441265
656,0.7230794478492879
657,0.488611391239538
658,0.7640538852440562
659,0.9073436541092252
660,0.9108378557925891
661,0.8044307614536974
662,0.5525156397285174
663,0.896429273469499
664,0.5648298655356903
665,0.8951399960068853
666,0.917004392708703
667,0.8909399100711493
668,0.9333668765389862
669,0.5823242644616962
670,0.7893924468142104
671,0.930600960593859
672,0.6256887124354025
673,0.7200034715122714
674,0.5491625332124916
675,0.7667517760602245
676,0.7753809213148701
677,0.5728656365474682
678,0.3198552052908663
679,0.6408499168851505
680,0.9270614389391141
681,0.7471700533444656
682,0.8397145928036915
683,0.9837084313259139
684,0.8160649095327619
685,0.8261512528983199
686,0.822602864763506
687,0.9157468043244168
688,0.5463197823316301
689,0.4651368531009099
690,0.6968772016145408
691,0.9162634461224084
692,0.6889913893854891
693,0.9838507848571492
694,0.8816392799101005
695,0.9154458815240163
696,0.7925301320564886
697,0.736219872079229
698,0.892586880470613
699,0.9252921633172526
700,0.9154171086819389
701,0.9214948968436258
702,0.6979247802895343
703,0.93803115638096
704,0.9495290471030571
705,0.8671559379728015
706,0.8583885332442189
707,0.5689294935849967
708,0.9622309291267954
709,0.6858035630013
710,0.8572537612925457
711,0.9212349880198498
712,0.8722415662842335
713,0.7983586743230251
714,0.8949113990892466
715,0.6779931438728266
716,0.7387171201716864
717,0.3215951893018614
718,0.6999587446463316
719,0.8397561612026951
720,0.6995763616432311
721,0.4836662204325959
722,0.20541860632689013
723,0.5482944397618426
724,0.7567288953455393
725,0.8311155442062303
726,0.7472697674731057
727,0.13256913691783057
728,0.8792683019585918
729,0.896180874699505
730,0.802282178608724
731,0.4778262948773453
732,0.6060071659413233
733,0.7668836962521048
734,0.9093812293440147
735,0.7664922526580931
736,0.6898153369772759
737,0.9910458756952825
738,0.7679756106236646
739,0.9540877196953226
740,0.7164468849881487
741,0.8393097543694443
742,0.6673332741323375
743,0.2967298387773496
744,0.7907212483201995
745,0.8145302661125373
746,0.7889585479539696
747,0.9442397334657955
748,0.7653334293724359
749,0.9467961355308894
750,0.8447551278783807
751,0.9318787276853195
752,0.7491907450524182
753,0.780080606622019
754,0.8623730060012922
755,0.741325981585647
756,0.8105505743713401
757,0.8745156388997859
758,0.6428186099499726
759,0.9594453732412818
760,0.7788522879903996
761,0.8234986735656988
762,0.8840170096292281
763,0.8496454779825575
764,0.8561901874631477
765,0.631976896253045
766,0.8661395613708087
767,0.5585930922303906
768,0.9495606296026187
769,0.2853083713835949
770,0.8251583595291774
771,0.9613358978880928
772,0.8908731774657153
773,0.1950021564999016
774,0.9597532518490774
775,0.7434009428914519
776,0.857139871625002
777,0.9290718840749741
778,0.8226028043318372
779,0.6251065917184977
780,0.7552613070445946
781,0.49198125870263
782,0.9575691374331781
783,0.730810950905403
784,0.7899907635274035
785,0.8221966361246364
786,0.8079571453082437
787,0.2631879252573963
788,0.50308837115059
789,0.9462054765000094
790,0.8612412294662344
791,0.666732538697278
792,0.8426938228757166
793,0.8550042339731185
794,0.9383054846133558
795,0.851139468427941
796,0.8795261433744952
797,0.7235927021820234
798,0.928983252953653
799,0.5326473562285114
800,0.7034382504619725
801,0.901113559496886
802,0.912746205176441
803,0.8228655586413394
804,0.5444250157747443
805,0.8377677814330529
806,0.869053564827236
